t_s	status	BIG	BIG_MID	MID	LITTLE	skin	soc	cap_cpu2	cap_cpu7	cd_big	cd_cpu2	cd_cpu0	mem_avail_kb
1283	1	42.000004	41.000004	41.000004	42.000004	38.71639	39.88	3052000	3782000	5471000	1853000	999000	7558300
1288	1	42.000004	41.000004	41.000004	42.000004	38.708782	39.829002	3052000	3782000	5471000	1853000	999000	7556164
1294	1	42.000004	41.000004	41.000004	42.000004	38.70422	39.745003	3052000	3782000	5471000	1853000	999000	7610324
1299	1	42.000004	40.0	41.000004	42.000004	38.66425	39.669003	3052000	3782000	5471000	1853000	999000	7603288
1304	1	42.000004	40.0	41.000004	42.000004	38.591915	39.605003	3052000	3782000	5471000	1853000	999000	7596076
1310	1	42.000004	40.0	41.000004	42.000004	38.562904	39.605003	3052000	3782000	5471000	1853000	999000	7570640
1315	1	42.000004	40.0	41.000004	42.000004	38.499336	39.549004	3052000	3782000	5471000	1853000	999000	7569804
1320	1	42.000004	40.0	41.000004	42.000004	38.461197	39.486	3052000	3782000	5471000	1853000	999000	7567608
1326	1	42.000004	41.000004	41.000004	42.000004	38.37876	39.442	3052000	3782000	5471000	1853000	999000	7549840
1331	1	42.000004	40.0	41.000004	42.000004	38.36021	39.433002	3052000	3782000	5471000	1853000	999000	7541704
1336	1	42.000004	40.0	41.000004	42.000004	38.332596	39.396004	3052000	3782000	5471000	1853000	999000	7544068
1342	1	41.000004	40.0	41.000004	42.000004	38.29393	39.313004	3052000	3782000	5471000	1853000	999000	7533696
1347	1	42.000004	40.0	41.000004	42.000004	38.272724	39.276	3052000	3782000	5471000	1853000	999000	7561772
1352	1	41.000004	41.000004	41.000004	42.000004	38.245358	39.273003	3052000	3782000	5471000	1853000	999000	7558420
1357	1	42.000004	41.000004	42.000004	42.000004	38.21909	39.25	3052000	3782000	5471000	1853000	999000	7451840
1363	1	42.000004	40.0	41.000004	42.000004	38.22606	39.65	3052000	3782000	5471000	1853000	999000	7410984
1368	1	42.000004	40.0	41.000004	42.000004	38.180386	39.652	3052000	3782000	5471000	1853000	999000	7448784
1373	1	42.000004	41.000004	41.000004	42.000004	38.15047	39.54	3052000	3782000	5471000	1853000	999000	7446732
1379	1	42.000004	40.0	41.000004	42.000004	37.99233	39.406002	3052000	3782000	5471000	1853000	999000	7485624
1384	1	42.000004	40.0	41.000004	42.000004	37.89081	39.269	3052000	3782000	5471000	1853000	999000	7580356
1389	1	41.000004	40.0	41.000004	42.000004	37.827507	39.216003	3052000	3782000	5471000	1853000	999000	7557132
1395	1	41.000004	40.0	41.000004	41.000004	37.818596	39.15	3052000	3782000	5471000	1853000	999000	7564236
1400	1	41.000004	40.0	41.000004	41.000004	37.813248	39.055	3052000	3782000	5471000	1853000	999000	7556224
1405	1	41.000004	40.0	41.000004	41.000004	37.82938	38.973003	3052000	3782000	5471000	1853000	999000	7552348
1410	1	44.000004	42.000004	43.000004	44.000004	37.834896	39.299004	3052000	3782000	5471000	1853000	999000	7478648
1416	1	42.000004	41.000004	42.000004	43.000004	37.775368	39.842003	3052000	3782000	5471000	1853000	999000	7562896
1421	1	42.000004	40.0	41.000004	42.000004	37.717136	39.695004	3052000	3782000	5471000	1853000	999000	7560728
1426	1	41.000004	40.0	41.000004	42.000004	37.618176	39.415	3052000	3782000	5471000	1853000	999000	7536840
1432	1	41.000004	40.0	41.000004	41.000004	37.5205	39.238003	3052000	3782000	5471000	1853000	999000	7529800
1437	1	41.000004	41.000004	41.000004	41.000004	37.448112	39.082	3052000	3782000	5471000	1853000	999000	7564144
1442	1	41.000004	40.0	41.000004	41.000004	37.516186	38.986	3052000	3782000	5471000	1853000	999000	7566324
1448	1	41.000004	40.0	41.000004	42.000004	37.54698	38.88	3052000	3782000	5471000	1853000	999000	7558004
1453	1	41.000004	40.0	41.000004	41.000004	37.561844	38.792004	3052000	3782000	5471000	1853000	999000	7559320
1458	1	49.000004	47.000004	48.000004	47.000004	37.562252	38.989002	3052000	3782000	5471000	1853000	999000	7468088
1463	1	42.000004	41.000004	42.000004	43.000004	37.5126	39.662003	3052000	3782000	5471000	1853000	999000	7602500
1469	1	42.000004	40.0	41.000004	42.000004	37.48275	39.496002	3052000	3782000	5471000	1853000	999000	7597972
1474	1	41.000004	41.000004	41.000004	41.000004	37.416447	39.186	3052000	3782000	5471000	1853000	999000	7591608
1479	1	41.000004	41.000004	41.000004	41.000004	37.32761	38.958	3052000	3782000	5471000	1853000	999000	7608076
1485	1	41.000004	40.0	40.0	41.000004	37.283268	38.813004	3052000	3782000	5471000	1853000	999000	7597052
1490	1	41.000004	39.0	40.0	41.000004	37.28887	38.749	3052000	3782000	5471000	1853000	999000	7568876
1495	1	41.000004	40.0	40.0	41.000004	37.29425	38.683002	3052000	3782000	5471000	1853000	999000	7561472
1501	1	41.000004	40.0	40.0	41.000004	37.344055	38.573	3052000	3782000	5471000	1853000	999000	7566128
1506	1	41.000004	40.0	40.0	41.000004	37.355263	38.519	3052000	3782000	5471000	1853000	999000	7558052
1511	1	41.000004	39.0	40.0	41.000004	37.347786	38.446003	3052000	3782000	5471000	1853000	999000	7561952
1517	1	41.000004	39.0	40.0	41.000004	37.28177	38.38	3052000	3782000	5471000	1853000	999000	7551632
1522	1	41.000004	39.0	40.0	41.000004	37.243412	38.322002	3052000	3782000	5471000	1853000	999000	7553212
1527	1	40.0	40.0	40.0	41.000004	37.220848	38.306004	3052000	3782000	5471000	1853000	999000	7593836
1533	1	40.0	39.0	40.0	41.000004	37.195526	38.269	3052000	3782000	5471000	1853000	999000	7589784
1538	1	42.000004	40.0	41.000004	42.000004	37.18033	38.693	3052000	3782000	5471000	1853000	999000	7498708
1543	1	41.000004	41.000004	40.0	41.000004	37.08298	38.812	3052000	3782000	5471000	1853000	999000	7486076
1549	0	41.000004	40.0	41.000004	42.000004	37.022884	38.753002	3052000	3782000	5471000	1853000	999000	7506804
1554	0	41.000004	39.0	41.000004	41.000004	36.986828	38.649002	3052000	3782000	5471000	1853000	999000	7537264
1559	0	53.000004	50.000004	48.000004	44.000004	36.9269	38.762	3052000	3782000	5471000	1853000	999000	7471216
1564	0	43.000004	44.000004	44.000004	45.000004	36.876823	39.295002	3052000	3782000	5471000	1853000	999000	7353024
1570	0	56.000004	47.000004	46.000004	47.000004	36.817955	39.648003	3052000	3782000	5471000	1853000	999000	7215600
1575	0	50.000004	48.000004	49.000004	49.000004	36.761444	40.289	3052000	3782000	5471000	1853000	999000	7058440
1580	0	52.000004	48.000004	48.000004	48.000004	36.679893	41.786003	3052000	3782000	5471000	1853000	999000	7025720
1586	0	60.000004	51.000004	50.000004	49.000004	36.601604	42.889004	3052000	3782000	5471000	1853000	999000	7003472
1591	0	64.0	54.000004	52.000004	52.000004	36.641098	43.388	3052000	3782000	5471000	1853000	999000	6954476
1596	0	65.0	56.000004	54.000004	54.000004	36.6648	43.853	3052000	3782000	5471000	1853000	999000	6293128
1602	0	66.0	56.000004	54.000004	54.000004	36.705215	44.688004	3052000	3782000	5471000	1853000	999000	5527476
1607	0	66.0	57.000004	55.000004	54.000004	36.91553	45.176003	3052000	3782000	5471000	1853000	999000	4871140
1612	0	62.000004	59.000004	58.000004	55.000004	37.073452	45.448	3052000	3782000	5471000	1853000	999000	4322268
1618	0	58.000004	56.000004	57.000004	53.000004	37.225048	45.679	3052000	3782000	5471000	1853000	999000	3925040
1623	0	59.000004	57.000004	59.000004	55.000004	37.416573	45.528004	3052000	3782000	5471000	1853000	999000	3608688
1628	0	60.000004	58.000004	60.000004	54.000004	37.600433	45.52	3052000	3782000	5471000	1853000	999000	3333504
1633	0	61.000004	59.000004	59.000004	55.000004	37.85818	45.56	3052000	3782000	5471000	1853000	999000	2954944
1638	0	62.000004	60.000004	61.000004	56.000004	37.978252	45.985	3052000	3782000	5471000	1853000	999000	2542924
1644	0	61.000004	55.000004	55.000004	54.000004	38.050293	46.258003	3052000	3398000	3798000	1853000	999000	2031012
1649	0	63.000004	56.000004	56.000004	56.000004	38.180817	46.499	3052000	3398000	3798000	1853000	999000	1396576
1655	0	85.00001	84.00001	87.00001	72.0	38.239433	47.578003	3052000	3398000	3798000	1853000	999000	1722908
1660	0	83.00001	85.00001	91.00001	76.0	38.2746	51.559002	3052000	3398000	3798000	1853000	999000	2640032
1665	0	85.00001	84.00001	90.00001	76.0	38.471367	54.058002	2937000	3168000	3424000	1561000	867000	3174376
1670	0	86.00001	84.00001	91.00001	77.0	38.66026	55.939003	2841000	3168000	3277000	1345000	609000	3160012
1675	0	83.00001	83.00001	87.00001	76.0	39.171658	56.787003	2688000	2937000	2770000	1198000	489000	3166128
1681	1	82.00001	80.0	85.00001	76.0	39.629295	57.392002	2534000	2707000	2396000	963000	403000	2916108
1686	1	81.00001	80.0	84.00001	75.0	40.068626	57.695004	2534000	2707000	2396000	963000	403000	2967340
1691	1	79.0	79.0	82.00001	73.0	40.683903	57.633003	2400000	2707000	2303000	833000	369000	3122876
1696	1	77.0	78.0	80.0	72.0	41.049877	57.387	2284000	2592000	2008000	740000	318000	3082212
1702	1	73.0	72.0	74.0	68.0	41.1864	56.864002	2188000	2457000	1816000	647000	279000	3072148
1707	1	71.0	70.0	72.0	67.0	41.40868	55.660004	2188000	2457000	1816000	647000	279000	3064592
1712	1	67.0	67.0	70.0	65.0	41.46666	54.56	2092000	2342000	1655000	585000	209000	3117552
1717	1	64.0	64.0	66.0	63.000004	41.48272	53.667004	1862000	2208000	1462000	480000	209000	2982916
1723	1	62.000004	62.000004	64.0	61.000004	41.484528	52.794003	1670000	1920000	1140000	334000	209000	3009704
1728	1	61.000004	61.000004	63.000004	60.000004	41.39189	51.562004	1670000	1920000	1140000	334000	209000	3130932
1733	1	60.000004	60.000004	61.000004	59.000004	41.233128	50.737003	1401000	2208000	1462000	247000	209000	2937644
1739	1	60.000004	60.000004	61.000004	58.000004	41.106342	50.197002	1401000	2208000	1462000	247000	279000	2918816
1744	1	61.000004	60.000004	62.000004	59.000004	41.051704	49.979004	1670000	2208000	1462000	334000	318000	3005720
1749	1	60.000004	60.000004	62.000004	58.000004	40.92662	49.748	1670000	2208000	1462000	334000	318000	2956652
1755	1	60.000004	59.000004	61.000004	58.000004	40.83801	49.480003	1785000	2208000	1462000	388000	369000	2952388
1760	1	61.000004	60.000004	62.000004	58.000004	40.73797	49.326004	1785000	2208000	1462000	388000	403000	3141704
1765	1	61.000004	60.000004	63.000004	59.000004	40.67794	49.196003	1785000	2208000	1462000	388000	489000	3121220
1771	1	61.000004	61.000004	62.000004	58.000004	40.536663	49.08	1785000	2208000	1462000	388000	489000	3113536
1776	1	61.000004	60.000004	61.000004	58.000004	40.503174	48.982002	1785000	2208000	1462000	388000	489000	3101972
1782	1	59.000004	58.000004	60.000004	57.000004	40.496384	48.972004	1785000	1920000	1140000	388000	609000	3093156
1787	1	60.000004	59.000004	61.000004	58.000004	40.48986	48.83	1862000	1920000	1140000	480000	609000	3097488
1792	1	59.000004	59.000004	61.000004	58.000004	40.520782	48.760002	1862000	1920000	1140000	480000	609000	3094976
1797	1	59.000004	58.000004	60.000004	57.000004	40.55047	48.706	1862000	1920000	1140000	480000	609000	3080964
1803	1	59.000004	59.000004	61.000004	58.000004	40.58019	48.669003	1862000	1920000	1140000	480000	867000	3167956
1808	1	59.000004	59.000004	60.000004	57.000004	40.59099	48.660004	1785000	2208000	1462000	388000	867000	3164428
1813	1	59.000004	59.000004	60.000004	57.000004	40.584232	48.666004	1785000	2208000	1462000	388000	999000	3164012
1819	1	60.000004	59.000004	60.000004	58.000004	40.579025	48.656002	1785000	2208000	1462000	388000	999000	3181468
1824	1	61.000004	60.000004	62.000004	58.000004	40.577854	48.645	1862000	2208000	1462000	480000	999000	3174984
1829	1	60.000004	59.000004	61.000004	58.000004	40.604755	48.672	1939000	2208000	1462000	535000	999000	3177528
1835	1	60.000004	60.000004	62.000004	58.000004	40.622025	48.735	1939000	2208000	1462000	535000	999000	3168864
1840	1	60.000004	59.000004	61.000004	58.000004	40.6386	48.856003	1939000	2208000	1462000	535000	999000	3141076
1846	1	60.000004	60.000004	62.000004	58.000004	40.671246	48.869003	1939000	2208000	1462000	535000	999000	3136288
1851	1	61.000004	61.000004	63.000004	58.000004	40.699753	48.868004	1939000	2208000	1462000	535000	999000	3198968
1856	1	60.000004	59.000004	61.000004	58.000004	40.71245	48.878002	1939000	2208000	1462000	535000	999000	3197620
1862	1	60.000004	60.000004	61.000004	58.000004	40.747383	48.915	1939000	2208000	1462000	535000	999000	3193376
1867	1	60.000004	60.000004	61.000004	58.000004	40.78273	48.942	1862000	2208000	1462000	480000	999000	3186548
1873	1	60.000004	59.000004	61.000004	58.000004	40.815063	48.956	1862000	2208000	1462000	480000	999000	3185668
1878	1	61.000004	60.000004	62.000004	58.000004	40.838474	48.925003	1939000	2208000	1462000	535000	999000	3182088
1883	1	60.000004	60.000004	62.000004	58.000004	40.859093	48.915	1939000	2208000	1462000	535000	999000	3178380
1888	1	60.000004	60.000004	62.000004	58.000004	40.878883	48.943	1939000	2208000	1462000	535000	999000	3174052
1894	1	60.000004	59.000004	61.000004	58.000004	40.894913	48.959003	1939000	1920000	1140000	535000	999000	3176240
1899	1	60.000004	60.000004	62.000004	58.000004	40.910297	48.95	1939000	1920000	1140000	535000	999000	3149740
1904	1	59.000004	59.000004	61.000004	58.000004	40.907352	48.909004	1939000	1920000	1140000	535000	999000	3154160
1909	1	59.000004	59.000004	61.000004	58.000004	40.929443	48.856003	1939000	1920000	1140000	535000	999000	3146020
1915	1	59.000004	59.000004	61.000004	58.000004	40.951675	48.818	1939000	1920000	1140000	535000	999000	3149264
1920	1	59.000004	59.000004	61.000004	58.000004	40.96501	48.779003	1939000	1920000	1140000	535000	999000	3142376
1925	1	59.000004	59.000004	61.000004	58.000004	40.96899	48.778004	1939000	1920000	1140000	535000	999000	3135332
1931	1	60.000004	59.000004	62.000004	58.000004	40.944744	48.812004	1939000	1920000	1140000	535000	999000	3135528
1936	1	52.000004	51.000004	52.000004	53.000004	40.92719	48.828003	1939000	1920000	1140000	535000	999000	3249028
1941	1	50.000004	49.000004	52.000004	51.000004	40.910336	47.683002	2092000	1920000	1140000	585000	999000	5840112
1947	1	48.000004	47.000004	47.000004	48.000004	40.915665	46.935	2188000	2208000	1140000	585000	999000	7599216
1952	1	47.000004	45.000004	46.000004	47.000004	40.920784	45.340004	2188000	2208000	1462000	647000	999000	7593516
1957	1	46.000004	44.000004	46.000004	46.000004	40.84017	44.399002	2284000	2342000	1655000	740000	999000	7586428
1962	1	45.000004	45.000004	45.000004	46.000004	40.80325	43.703003	2400000	2457000	1816000	833000	999000	7586080
1968	1	45.000004	44.000004	45.000004	45.000004	40.785217	43.24	2400000	2592000	1816000	833000	999000	7555548
1973	1	45.000004	43.000004	44.000004	45.000004	40.74083	42.885002	2534000	2592000	2008000	963000	999000	7552016
1978	1	45.000004	43.000004	45.000004	45.000004	40.62571	42.72	2688000	2707000	2303000	1198000	999000	7534324
1984	1	44.000004	43.000004	44.000004	45.000004	40.515194	42.455	2841000	2707000	2396000	1345000	999000	7576388
1989	1	44.000004	43.000004	44.000004	44.000004	40.387306	42.248	2937000	2937000	2396000	1345000	999000	7554376
1994	1	44.000004	43.000004	43.000004	44.000004	40.264534	42.04	2937000	2937000	2770000	1561000	999000	7545680
1999	1	44.000004	43.000004	43.000004	44.000004	40.160503	41.902	3052000	3168000	3277000	1853000	999000	7524272
2005	1	44.000004	43.000004	43.000004	44.000004	40.060635	41.685	3052000	3168000	3424000	1853000	999000	7520040
2010	1	44.000004	42.000004	43.000004	44.000004	39.960148	41.598003	3052000	3398000	3798000	1853000	999000	7502736
2015	1	44.000004	42.000004	43.000004	44.000004	39.863678	41.496002	3052000	3398000	3798000	1853000	999000	7469844
2021	1	43.000004	42.000004	43.000004	44.000004	39.73843	41.420002	3052000	3398000	3798000	1853000	999000	7558524
2026	1	44.000004	43.000004	43.000004	44.000004	39.655125	41.296	3052000	3782000	5471000	1853000	999000	7537296
2031	1	43.000004	42.000004	43.000004	43.000004	39.574913	41.170002	3052000	3782000	5471000	1853000	999000	7527808
2037	1	43.000004	42.000004	43.000004	43.000004	39.529663	41.068	3052000	3782000	5471000	1853000	999000	7513684
2042	1	43.000004	42.000004	43.000004	43.000004	39.493073	41.006	3052000	3782000	5471000	1853000	999000	7513720
2047	1	43.000004	42.000004	42.000004	43.000004	39.450043	40.886	3052000	3782000	5471000	1853000	999000	7504904
2052	1	43.000004	41.000004	42.000004	43.000004	39.41464	40.800003	3052000	3782000	5471000	1853000	999000	7509796
2058	1	43.000004	41.000004	43.000004	43.000004	39.380653	40.712	3052000	3782000	5471000	1853000	999000	7517484
2063	1	43.000004	43.000004	42.000004	43.000004	39.34501	40.670002	3052000	3782000	5471000	1853000	999000	7516876
2068	1	43.000004	41.000004	42.000004	43.000004	39.310795	40.566	3052000	3782000	5471000	1853000	999000	7580892
2074	1	43.000004	41.000004	42.000004	43.000004	39.252182	40.489002	3052000	3782000	5471000	1853000	999000	7588216
2079	1	43.000004	41.000004	42.000004	43.000004	39.19591	40.449	3052000	3782000	5471000	1853000	999000	7558060
2084	1	42.000004	41.000004	42.000004	43.000004	39.15656	40.369003	3052000	3782000	5471000	1853000	999000	7547128
2090	1	42.000004	41.000004	42.000004	43.000004	39.112312	40.27	3052000	3782000	5471000	1853000	999000	7556512
2095	1	43.000004	41.000004	42.000004	43.000004	39.091072	40.192	3052000	3782000	5471000	1853000	999000	7548808
2100	1	43.000004	41.000004	42.000004	43.000004	39.035583	40.160004	3052000	3782000	5471000	1853000	999000	7518972
2106	1	43.000004	41.000004	42.000004	43.000004	39.02794	40.13	3052000	3782000	5471000	1853000	999000	7514496
2111	1	43.000004	41.000004	41.000004	42.000004	39.020603	40.050003	3052000	3782000	5471000	1853000	999000	7514956
2116	1	42.000004	42.000004	41.000004	42.000004	39.00004	39.999	3052000	3782000	5471000	1853000	999000	7555616
2122	1	42.000004	41.000004	41.000004	42.000004	38.938606	39.913002	3052000	3782000	5471000	1853000	999000	7552548
2127	1	42.000004	41.000004	42.000004	43.000004	38.89674	39.878002	3052000	3782000	5471000	1853000	999000	7500072
2132	1	42.000004	41.000004	41.000004	42.000004	38.827473	39.895	3052000	3782000	5471000	1853000	999000	7537340
2138	1	42.000004	42.000004	41.000004	42.000004	38.785095	39.83	3052000	3782000	5471000	1853000	999000	7542712
2143	1	42.000004	41.000004	41.000004	42.000004	38.741104	39.782	3052000	3782000	5471000	1853000	999000	7538240
2148	1	42.000004	41.000004	42.000004	42.000004	38.689373	39.723003	3052000	3782000	5471000	1853000	999000	7569744
2154	1	42.000004	41.000004	41.000004	42.000004	38.62919	39.698	3052000	3782000	5471000	1853000	999000	7571460
2159	1	42.000004	40.0	41.000004	42.000004	38.605682	39.663002	3052000	3782000	5471000	1853000	999000	7570004
2164	1	42.000004	40.0	41.000004	42.000004	38.54522	39.585003	3052000	3782000	5471000	1853000	999000	7571316
2170	1	42.000004	40.0	41.000004	42.000004	38.50072	39.56	3052000	3782000	5471000	1853000	999000	7543244
2175	1	42.000004	41.000004	42.000004	42.000004	38.467926	39.775	3052000	3782000	5471000	1853000	999000	7467892
2180	1	42.000004	41.000004	41.000004	42.000004	38.433205	39.79	3052000	3782000	5471000	1853000	999000	7455576
2185	1	42.000004	40.0	41.000004	42.000004	38.416798	39.670002	3052000	3782000	5471000	1853000	999000	7480172
2191	1	42.000004	41.000004	41.000004	42.000004	38.27634	39.583	3052000	3782000	5471000	1853000	999000	7450592
2196	1	42.000004	41.000004	42.000004	43.000004	38.22578	39.493	3052000	3782000	5471000	1853000	999000	7562852
2201	1	42.000004	40.0	41.000004	42.000004	38.199867	39.45	3052000	3782000	5471000	1853000	999000	7557324
2207	1	42.000004	41.000004	41.000004	42.000004	38.20348	39.386	3052000	3782000	5471000	1853000	999000	7554276
2212	1	41.000004	40.0	41.000004	42.000004	38.20694	39.288002	3052000	3782000	5471000	1853000	999000	7548896
2217	1	42.000004	40.0	41.000004	42.000004	38.12618	39.226	3052000	3782000	5471000	1853000	999000	7539656
2223	1	43.000004	42.000004	44.000004	44.000004	38.084133	39.268	3052000	3782000	5471000	1853000	999000	7481888
2228	1	43.000004	42.000004	43.000004	43.000004	38.061222	39.542004	3052000	3782000	5471000	1853000	999000	7398856
2233	1	42.000004	41.000004	42.000004	43.000004	38.028107	39.685	3052000	3782000	5471000	1853000	999000	7355924
2238	1	42.000004	41.000004	41.000004	42.000004	37.97736	39.708	3052000	3782000	5471000	1853000	999000	7522580
2244	1	42.000004	40.0	41.000004	42.000004	37.935795	39.509003	3052000	3782000	5471000	1853000	999000	7509528
2249	1	41.000004	40.0	41.000004	42.000004	37.862247	39.348003	3052000	3782000	5471000	1853000	999000	7488812
2254	1	42.000004	40.0	41.000004	42.000004	37.79164	39.230003	3052000	3782000	5471000	1853000	999000	7537048
2260	1	41.000004	40.0	41.000004	41.000004	37.771988	39.172	3052000	3782000	5471000	1853000	999000	7512004
2265	1	42.000004	41.000004	42.000004	43.000004	37.753117	39.319	3052000	3782000	5471000	1853000	999000	7459772
2270	1	42.000004	41.000004	42.000004	43.000004	37.78261	39.578003	3052000	3782000	5471000	1853000	999000	7402420
2275	1	45.000004	44.000004	45.000004	45.000004	37.746616	39.649002	3052000	3782000	5471000	1853000	999000	7323336
2281	1	43.000004	42.000004	43.000004	44.000004	37.627377	40.358	3052000	3782000	5471000	1853000	999000	7537472
2286	1	42.000004	41.000004	42.000004	43.000004	37.520683	40.306004	3052000	3782000	5471000	1853000	999000	7517568
2291	1	42.000004	40.0	41.000004	42.000004	37.425045	39.806004	3052000	3782000	5471000	1853000	999000	7523212
2297	1	42.000004	40.0	41.000004	42.000004	37.35445	39.465	3052000	3782000	5471000	1853000	999000	7502052
2302	1	41.000004	40.0	41.000004	42.000004	37.42984	39.309002	3052000	3782000	5471000	1853000	999000	7564516
2307	1	41.000004	41.000004	41.000004	41.000004	37.502216	39.115	3052000	3782000	5471000	1853000	999000	7556192
2313	1	41.000004	40.0	40.0	41.000004	37.521976	38.969	3052000	3782000	5471000	1853000	999000	7555016
2318	1	41.000004	40.0	40.0	41.000004	37.54095	38.873	3052000	3782000	5471000	1853000	999000	7528160
2324	1	41.000004	40.0	40.0	41.000004	37.546295	38.802002	3052000	3782000	5471000	1853000	999000	7548892
2329	1	41.000004	39.0	41.000004	42.000004	37.52915	38.730003	3052000	3782000	5471000	1853000	999000	7545320
2334	1	41.000004	40.0	40.0	41.000004	37.51814	38.655003	3052000	3782000	5471000	1853000	999000	7531724
2340	1	41.000004	39.0	40.0	41.000004	37.455307	38.59	3052000	3782000	5471000	1853000	999000	7550692
2345	1	41.000004	40.0	40.0	41.000004	37.447353	38.545002	3052000	3782000	5471000	1853000	999000	7541956
2350	1	41.000004	39.0	40.0	41.000004	37.438004	38.475002	3052000	3782000	5471000	1853000	999000	7537464
2356	1	41.000004	40.0	40.0	41.000004	37.415394	38.423	3052000	3782000	5471000	1853000	999000	7544724
2361	1	41.000004	39.0	40.0	41.000004	37.393684	38.496002	3052000	3782000	5471000	1853000	999000	7553720
2366	1	41.000004	39.0	40.0	41.000004	37.359158	38.472	3052000	3782000	5471000	1853000	999000	7553764
2371	1	40.0	39.0	40.0	41.000004	37.32602	38.398003	3052000	3782000	5471000	1853000	999000	7557088
2377	1	41.000004	39.0	41.000004	41.000004	37.26988	38.343002	3052000	3782000	5471000	1853000	999000	7528580
2382	1	40.0	39.0	40.0	41.000004	37.21598	38.326	3052000	3782000	5471000	1853000	999000	7507464
2387	1	41.000004	40.0	41.000004	41.000004	37.127968	38.453003	3052000	3782000	5471000	1853000	999000	7486812
2393	1	40.0	39.0	40.0	41.000004	37.11422	38.419003	3052000	3782000	5471000	1853000	999000	7485404
2398	1	41.000004	39.0	40.0	41.000004	37.07876	38.328003	3052000	3782000	5471000	1853000	999000	7517128
2403	1	41.000004	40.0	40.0	41.000004	37.05839	38.269	3052000	3782000	5471000	1853000	999000	7505684
2409	0	41.000004	39.0	40.0	41.000004	37.03694	38.280003	3052000	3782000	5471000	1853000	999000	7578724
2414	0	54.000004	51.000004	54.000004	44.000004	37.020363	38.54	3052000	3782000	5471000	1853000	999000	7456800
2419	0	43.000004	42.000004	43.000004	45.000004	37.013306	39.063004	3052000	3782000	5471000	1853000	999000	7275720
2424	0	45.000004	43.000004	44.000004	45.000004	36.911976	39.638	3052000	3782000	5471000	1853000	999000	7200708
2430	0	51.000004	47.000004	47.000004	47.000004	36.737167	40.219	3052000	3782000	5471000	1853000	999000	6972540
2435	0	50.000004	50.000004	48.000004	48.000004	36.509617	41.939003	3052000	3782000	5471000	1853000	999000	6979204
2440	0	56.000004	50.000004	50.000004	49.000004	36.436016	42.796	3052000	3782000	5471000	1853000	999000	6921392
2445	0	66.0	57.000004	56.000004	55.000004	36.46169	43.633003	3052000	3782000	5471000	1853000	999000	6676224
2451	0	69.0	61.000004	60.000004	58.000004	36.503593	44.572002	3052000	3782000	5471000	1853000	999000	5787160
2456	0	68.0	58.000004	57.000004	57.000004	36.610294	45.892002	3052000	3782000	5471000	1853000	999000	4879560
2461	0	66.0	57.000004	55.000004	55.000004	36.797314	46.303	3052000	3782000	5471000	1853000	999000	4597024
2467	0	60.000004	59.000004	59.000004	56.000004	36.976856	46.249	3052000	3782000	5471000	1853000	999000	4160892
2472	0	62.000004	60.000004	59.000004	55.000004	37.161804	46.090004	3052000	3782000	5471000	1853000	999000	3800144
2477	0	59.000004	58.000004	59.000004	55.000004	37.33935	45.863003	3052000	3782000	5471000	1853000	999000	3428568
2482	0	62.000004	59.000004	61.000004	55.000004	37.550167	45.820004	3052000	3782000	5471000	1853000	999000	3077572
2487	0	63.000004	59.000004	59.000004	56.000004	37.75255	46.063004	3052000	3782000	5471000	1853000	999000	2682224
2493	0	70.0	59.000004	58.000004	57.000004	37.941082	46.419003	3052000	3782000	5471000	1853000	999000	2123360
2498	0	63.000004	57.000004	56.000004	56.000004	38.122074	46.929	3052000	3398000	3798000	1853000	999000	1608280
2503	0	81.00001	80.0	85.00001	69.0	38.26135	47.615	3052000	3398000	3798000	1853000	999000	1761824
2509	0	84.00001	84.00001	87.00001	73.0	38.35229	50.4	3052000	3398000	3798000	1853000	999000	2525348
2514	0	84.00001	79.0	92.00001	75.0	38.388058	52.393	3052000	3168000	3424000	1853000	999000	3150968
2520	0	82.00001	77.0	92.00001	75.0	38.68205	54.897003	2841000	2937000	2770000	1345000	609000	3114632
2525	0	80.0	75.0	87.00001	74.0	38.84557	55.728004	2688000	2707000	2396000	1198000	489000	3126496
2530	0	77.0	74.0	83.00001	72.0	39.19458	55.95	2688000	2707000	2396000	1198000	489000	3103208
2536	1	76.0	74.0	81.00001	71.0	39.529636	55.849003	2534000	2707000	2303000	963000	403000	3113980
2542	1	73.0	70.0	75.0	68.0	40.214645	55.555004	2400000	2592000	2008000	833000	369000	3099088
2547	1	71.0	68.0	73.0	67.0	40.505257	55.044003	2284000	2457000	1816000	740000	318000	3075704
2552	1	70.0	69.0	71.0	65.0	40.679623	54.091003	2284000	2457000	1816000	740000	318000	3066896
2558	1	67.0	66.0	69.0	63.000004	40.89703	53.190002	2188000	2342000	1655000	647000	318000	3048796
2563	1	64.0	63.000004	66.0	62.000004	40.95303	52.252003	2092000	2208000	1462000	585000	318000	3036888
2568	1	63.000004	62.000004	64.0	61.000004	40.959827	51.405003	1939000	2208000	1462000	535000	369000	3126808
2574	1	62.000004	61.000004	63.000004	59.000004	40.912174	50.613003	1939000	2208000	1462000	535000	369000	3122108
2579	1	60.000004	59.000004	61.000004	58.000004	40.866432	49.879	1862000	2208000	1462000	480000	369000	3126028
2584	1	60.000004	59.000004	60.000004	58.000004	40.72201	49.460003	1785000	2208000	1462000	388000	403000	3120320
